candidate_id,raw_id,source_id,title,candidate_asset_symbol,source_quality_score,text_quality_score,timeliness_score,duplicate_score,relevance_score,duplicate_count,overall_quality,grade,recommended_action,quality_flags
cand_01582,2057016141172637952,webhook,"💸  A fee of 89 $ETH (190,530 USD) has just been paid for a single transaction!

https://t.co/XxvFTQOPSb",ETH,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01584,2057014927940829211,webhook,Binance Research estimates that illicit cryptocurrency accounts for less than 1% of total transaction volume https://t.c,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01586,2057014342995075301,webhook,"JUST IN: Strive's $SATA #Bitcoin accumulation for today has just started in pre-market.

WATCH IT LIVE: https://t.co/PS4",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01587,2057013526271508963,webhook,🔥 NEW: Ripple ranked No. 16 on CNBC’s 2026 Disruptor 50 list. https://t.co/ze9O5hWs7W,XRP,100,100,70,100,55,0,84.25,potential,continue_classify,"missing_source_lag,low_crypto_relevance"
cand_01592,news:1033:84a2e997b6b7e5f6,news:jin10,据塔斯社：俄罗斯副外长表示，俄方愿意协助美伊谈判,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01596,2057009709597503771,webhook,".@MearsheimerJ : Iran has learned how to counter US

https://t.co/XNeYtFhFRI https://t.co/J3wmyzQmiy",,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics"
cand_01599,2057008430414729285,webhook,"💰HUGE: Hyperliquid now controls 43% of crypto’s fee market with $11M/week, crushing Ethereum’s 13% and Solana’s 10%.

Th",ETH,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01604,2057006724913963256,webhook,南卡罗来纳州州长签署支持加密货币、反对CBDC法案,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01605,2057006414363607135,webhook,"UAE fails to build consensus against Iran at IMO

https://t.co/akNqdPFnAd https://t.co/1TpYgLnutH",,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics"
cand_01611,news:1033:8e021f247b204596,news:jin10,欧洲地中海地震中心：伊朗南部地区发生5级地震,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01616,2057004420282642517,webhook,"GOLDMAN SACHS SOLD $152M XRP
THEY SOLD $500 MILLION OF ETHEREUM
THEY SOLD $450 MILLION OF BITCOIN

BUT THEY BOUGHT hyper",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01624,2057001628826222966,webhook,NEW: UK finance ministry pressures supermarkets to cap prices on some foods.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01627,2057000827642949657,webhook,"Health minister urges solidarity against ‘enemy aggression’ in Geneva talks

https://t.co/RiOaGMRqET https://t.co/RN0kO4",,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01632,2057000254998765788,webhook,"⚡️ NEW: Vitalik shared short-term plans to improve Ethereum native privacy, including AA + FOCIL, keyed nonces and acces",ETH,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01633,2056999964119867719,webhook,"BREAKING: PUTIN AND XI JUST SIGNED TO EXTEND THEIR RUSSIA-CHINA ALLIANCE

The Kremlin says around 40 deals are signed.",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01640,2056995980416041352,webhook,Vitalik Buterin：以太坊推进原生隐私能力,ETH,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01657,2056992175318073477,webhook,"Short-term things being done to shift Ethereum toward native privacy:

* AA + FOCIL (makes privacy protocol txs, among m",ETH,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01664,2056988968286298481,webhook,"A gambler has again opened $BTC and $ETH 20x long positions, combined valued at $36M.

https://t.co/Zq2Mspj1A6 https://t",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01670,2056985522598477993,webhook,JUST IN: Europe's leading AI firm Mistral ​to acquire Austrian AI physics startup Emmi.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01674,news:1033:31548b98a1f54c97,news:jin10,俄罗斯斯塔夫罗波尔边疆区州长表示，该地区工业区正遭受无人机袭击,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01685,2056978352150384938,webhook,🇺🇸 LATEST: The US Senate has advanced a resolution that could require President Trump to seek congressional approval to,,100,100,70,100,35,0,79.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics"
cand_01687,2056978082565939527,webhook,"Evaded (@ICanPlug) made $2.1M in just 2 days!

Yesterday, he opened 10x longs on 36,875 $ZEC($21.59M) and 287,618 $HYPE(",HYPE,100,100,70,40,100,1,86.5,potential,continue_classify,"missing_source_lag,potential_duplicate"
cand_01688,2056977896733131244,webhook,"Evaded (@ICanPlug) made $2.1M in just 2 days!

Yesterday, he opened 10x longs on 36,875 $ZEC($21.59M) and 287,618 $HYPE(",HYPE,100,100,70,40,100,1,86.5,potential,continue_classify,"missing_source_lag,potential_duplicate"
cand_01694,2056975100625477910,webhook,"8Qef2u, the largest $ASTEROID holder on Solana, bought 10.04M $VIRL ($17.7K).

This wallet already holds 25.03M $ASTEROI",SOL,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01704,2056970675416416303,webhook,"⚖️SENATE WANTS TO STOP TRUMP FROM CONTINUING THE IRAN WAR

The Senate advanced the resolution 50-47, which would require",,100,100,70,100,35,0,79.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics"
cand_01705,2056968661597123067,webhook,NEW: GM to start assembling Chevrolet Groove &amp; Aveo in Mexico as it shifts away from China.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01706,news:1033:b4893f1823faa26d,news:jin10,雪佛龙(CVX.N)与沙特阿美旗下的莫蒂瓦公司（Motiva）限制关键机油原料的交付,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01711,2056966653687345361,webhook,中国香港拟于2028年前实施CRS2.0加密资产纳入申报范围,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01713,2056965933193957481,webhook,吴说获悉，L2Beat 表示已从源代码重新生成了 Lighter 永续合约 DEX L2 所使用的所有 ZK 电路（包括 Lighter verifier 和 Lighter Desert verifier），从而实现了真正无需信任 Lig,SOL,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01714,news:1033:0d17fcd704adae5d,news:jin10,伊朗方面表示，美国关于其击中的伊朗学校位于巡航导弹基地内的说法毫无根据,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01715,2056965404384493819,webhook,美国南卡罗来纳州州长已签署 S.163 法案。该法案将保护比特币自托管权利，禁止对比特币实施歧视性税收，并为该州工作量证明（PoW）挖矿活动提供法律保障。该法案被视为美国州层面围绕比特币持有、使用与挖矿权利进一步明确化的最新进展。（Coin,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01724,2056961563194716433,webhook,But can he lose consistently?,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01728,2056958163287486930,webhook,南卡罗来纳州州长签署法案保护比特币自我保管权利,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01730,news:1033:11e10b6760b6a89d,news:jin10,英伟达(NVDA.O)：与谷歌云助力下一波人工智能开发者,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01748,2056950290495012877,webhook,"JUST IN: Google announces its using AI to sequence animal genomes in just days to ""preserve the genetic information of e",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01753,2056948507404279970,webhook,Lmao,,100,50,70,100,20,0,63.0,garbage,archive,"short_title,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01754,2056948104725766293,webhook,🚨 LATEST: Bitwise CIO Matt Hougan says Hyperliquid is still undervalued despite being the best-performing large-cap cryp,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01755,2056948025575288955,webhook,肖风：AI天然需要区块链处理小额汇款,,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01758,news:1033:2c43b0cb39570d09,news:jin10,xAI允许在OpenClaw中使用Grok,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01759,2056946767346688117,webhook,"🚨ALERT: Stock Market Fear &amp; Greed has fallen to 60, its lowest Greed reading in over a month.

Risk appetite is cool",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01760,news:3002:07eda5e8bd4ed6bc,tg:onemillion_ai,OpenClaw 原生打通 Grok 订阅，C 端会员权益直通本地,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01774,2056938029864943878,webhook,"⚡️ NOW: Meta has begun notifying employees of layoffs as part of an efficiency push driven by AI investment, with roughl",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01778,news:1033:0858cd16386fadf7,news:jin10,消息人士：Meta提议向竞争对手的人工智能聊天机器人提供有限的免费WhatsApp访问权限，竞争对手在向用户发送消息达到…,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01780,news:1033:98637af9760beb45,news:jin10,花旗：如果霍尔木兹海峡在2027年初仍关闭，1970年代的石油冲击可能会重演,,100,70,70,100,0,0,63.0,garbage,archive,"spam_keyword,missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01786,news:1033:af657e9847ec1f91,news:jin10,花旗集团仍然认为，石油市场对“持续时间风险”和“尾部风险”的定价不足,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01787,2056932784535437330,webhook,NEW: JPMorgan executive Lorna Hajdini is suing Chirayu Rana for defamation over his “sex slave” allegations — as predict,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01789,2056931606536106419,webhook,据新民晚报，上海崇明一名 70 多岁老人近日因听信网上“投资导师”宣传比特币投资高收益，接连两次前往银行准备取出 10 万元现金转账，最终在警银联动下被成功劝阻。民警提醒，针对老年人的“比特币投资”“养老理财”等虚假投资诈骗高发，诈骗分子常,BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01795,2056930936520859845,webhook,"It's not @RepThomasMassie who lost today; it's the Republican Party that lost, and more importantly, it's the United Sta",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01799,news:1033:ccc3540b21319772,news:jin10,据华尔街日报：三名美国官员称，美方在印度洋扣押了一艘与伊朗有关的油轮,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01808,news:1033:da28f022d6162411,news:jin10,上海黄金交易所黄金T+D 5月19日（周二）晚盘收盘下跌0.97%报988.87元/克；上海黄金交易所白银T+D 5月1…,,100,100,70,100,15,0,74.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01817,2056921852253966451,webhook,NEW: U-Haul will soon allow customers to rent 13-ton Peterbilt semi trucks without needing a CDL.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01818,2056921792158069120,webhook,"Congrats @nic_carter 

This is joyful news 🗞️ 

In Him 🙏",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01825,2056919022843641939,webhook,Ticker is $STRC,,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01828,2056917905753747823,webhook,"🚨 JUST IN: Goldman Sachs is set to be named lead underwriter for SpaceX's IPO, with the prospectus expected to drop as s",,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01830,news:1033:b0f415ec3aa64bff,news:jin10,美国副总统万斯：俄罗斯接管伊朗的浓缩铀并不在计划之内,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01834,news:1033:9038cc6c1fa0572f,news:jin10,美国副总统万斯：我不能自信地说我们会与伊朗达成协议,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01837,2056914856251408846,webhook,"JUST IN: #Bitcoin is now over 76,500. 🔥 https://t.co/LPuAm9FpEp",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01842,2056914019739373751,webhook,"JUST IN: Meta has begun sweeping layoffs affecting 8,000 employees, starting with workers in Singapore who reportedly re",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01846,news:1033:88f31f47d0420df3,news:jin10,美国副总统万斯：我们在伊朗问题上取得了很大进展,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01852,2056911759924203960,webhook,Big deal. I speak 31 languages fluently,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01854,news:1033:9bf8e530a76f5396,news:jin10,委内瑞拉国家石油公司副总裁：石油、天然气合同将得到履行；呼吁外国投资,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01855,2056911247271166087,webhook,Bird is the word,,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01859,2056909768716177491,webhook,I lease my intelligence,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01862,news:1033:36780aea542b2bae,news:jin10,消息人士：莫斯科一家炼油厂在5月17日遭到乌克兰无人机袭击后暂停运营,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01865,2056906528956076333,webhook,"If you have API keys in your code, even private repos, now is the time to double check and change them...",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01866,2056906484076728816,webhook,JUST IN: FIFA to ban pre-revolutionary Iran flags &amp; apparel from World Cup stadiums.,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics"
cand_01867,news:1033:e93f94a767313c0e,news:jin10,美国国务院：美国国务卿鲁比奥与联合国秘书长古特雷斯周二就美国阻止伊朗在霍尔木兹海峡布雷和收取过境费的努力进行了交谈,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01869,2056905286053429515,webhook,"🚨 NEW POLYMARKET: How long will it take Ant Middleton to summit Everest?
https://t.co/WqJtUHctJe",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01870,2056905082902376772,webhook,My kids can’t tell the difference,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01872,2056904751925641292,webhook,It’s hard,,100,50,70,100,20,0,63.0,garbage,archive,"short_title,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01875,2056904238253355240,webhook,"ICYMI: https://t.co/RY38xpkgqt has acquired the New York Bitcoin Treasuries Unconference.

Tickets, sponsorships, and sp",BTC,100,100,70,100,100,0,95.5,potential,continue_classify,missing_source_lag
cand_01878,2056903835889873165,webhook,"NPM 互联网上最成功的俄罗斯套娃命令…大坑
NPM让前端进入万物皆包的时代，每天都在npm install… 装个业务20M，能装几千个依赖 2.3G，而且你永远不知道自己装的是什么，这些依赖有没有人维护、有没有被投毒🤣 https://",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01879,news:1033:905d21570b58fbb0,news:jin10,以色列国防军：经过形势评估，国内前线指挥部的防御指引保持不变，将持续至2026年5月23日21:00,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01880,2056902886030823529,webhook,JUST IN: GitHub announces it is investigating unauthorized access to its internal repositories.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01881,2056902802094395723,webhook,"🚨 ALERT: GitHub is investigating unauthorized access to its internal repositories, saying there is currently no evidence",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01887,2056899720274919707,webhook,"You fought a good fight, but the modern Republican party isn't recognizable anymore. It has no core, stable philosophy,",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01896,2056897035190915275,webhook,"🔎
开发者注意排查了 👇",,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01898,2056896817883689444,webhook,NEW: “Taxi Driver” writer Paul Schrader says his AI girlfriend dumped him.,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01899,2056896764213637554,webhook,That’s just great,,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01908,2056894912638136376,webhook,🙂‍↕️,,100,10,70,100,20,0,53.0,garbage,archive,"short_title,emoji_heavy,special_char_heavy,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01911,2056894094136447210,webhook,"Granafa 调查没有发现任何证据表明客户的生产系统或运营受到损害。
经过初步评估，除了源代码外，下载的内容还包括一些Grafana Labs团队用来协作和存储内部运营信息以及有关业务的其他详细信息的GitHub存储库。",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01918,news:2012:0847d8197810d178,news:odaily_exchange_gap,韩国KOSPI指数向下触及7100点，日内跌2.37%,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01920,2056891614707277993,webhook,"wtf？？
GitHub 疑似被黑？ 坐等看看",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01926,2056890351739396160,webhook,Shippers ship,,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01927,2056890224110624929,webhook,"Thanks to Donald Trump, we now have two Democratic parties. With the defeat of @RepThomasMassie for being a principled f",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01932,2056889030785294360,webhook,It’s virtually impossible for them to do more long term good then to just invest it into the s&amp;p 500,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01933,2056888898546970816,webhook,"JUST IN: NYC hotel housekeepers will earn more than $100,000 a year under a new union contract.",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01942,news:1033:4b07b2672ff62f84,news:jin10,消息人士：俄罗斯里亚赞石油炼油厂在5月15日乌克兰无人机袭击后停止运营,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01943,news:1033:0c9876d4145137f1,news:jin10,伊朗驻墨西哥大使：伊朗视墨西哥为拉美友好、有影响力且重要的国家，并特别重视全面扩大各领域的双边关系,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01944,news:1033:cf0c54fb9b887e64,news:jin10,美国中央司令部司令Brad Cooper：我们已准备好应对与伊朗相关的多种紧急情况,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01948,news:1033:759ca441aaaddb93,news:jin10,拉脱维亚驻联合国大使：俄罗斯关于乌克兰无人机从该国发射的说法是“纯粹虚构”,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01949,2056882780881994149,webhook,"According to Trump, @RepThomasMassie is ""the worst Congressman in the history of our country."" There have been a lot of",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01951,news:1033:0e14a31b1230ac8a,news:jin10,伊朗最高领袖穆杰塔巴·哈梅内伊：很明显，伊朗正崛起成为一个强大而有影响力的国家,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01952,news:1033:32e8b4bbf5568238,news:jin10,俄罗斯驻联合国大使：乌克兰计划从拉脱维亚及其他波罗的海国家发射无人机,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01955,news:1033:37924949d86758b6,news:jin10,伊朗最高领袖穆杰塔巴·哈梅内伊：实现人口增长是有必要的，通过坚定推行正确的人口增长政策，伊朗民族将能够在未来发挥重要作用…,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01958,2056879841253749138,webhook,"JUST IN: Goldman Sachs will reportedly be named lead underwriter in the SpaceX IPO.

As predicted by Polymarket. https:/",,100,100,70,100,65,0,86.75,potential,continue_classify,"missing_source_lag,missing_asset"
cand_01959,2056879538177749423,webhook,Whats a stop loss?,,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01961,2056878583633805722,webhook,Ship ship ship,,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01962,2056878372148707362,webhook,Woot!,,100,50,70,40,20,1,54.0,garbage,archive,"short_title,thin_content,missing_source_lag,missing_asset,low_crypto_relevance,potential_duplicate"
cand_01963,news:1033:adba774bf22fd777,news:jin10,拉脱维亚武装部队表示，与俄罗斯接壤的两个县领空可能存在威胁，北约战斗机已部署就位,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,macro_wire_without_asset"
cand_01968,2056876806293406129,webhook,🚨 NEW POLYMARKET: Will Hunter Biden announce a Delaware Senate run? https://t.co/otZv1UsBkx,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01971,2056876213050945926,webhook,"Ahaha, lmao",,100,80,70,100,20,0,70.5,garbage,archive,"thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01973,2056875235794636929,webhook,"Live podcast today at 8pm EST
https://t.co/zgqBz3zWAQ",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01976,2056874453070704817,webhook,"If you dont know what liquidated means, can you get liquidated?",,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
cand_01977,2056873932041699587,webhook,Woot!,,100,50,70,40,20,1,54.0,garbage,archive,"short_title,thin_content,missing_source_lag,missing_asset,low_crypto_relevance,potential_duplicate"
cand_01979,2056873261854834694,webhook,Nice!!!,,100,30,70,100,20,0,58.0,garbage,archive,"short_title,special_char_heavy,thin_content,missing_source_lag,missing_asset,low_crypto_relevance"
cand_01983,news:1033:7eed411580d6aa32,news:jin10,美国财政部：我们的盟友需监控伊朗的影子舰队，以防止通过不受制裁的油轮转运石油,,100,100,70,100,0,0,70.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance,off_topic_macro_or_politics,macro_wire_without_asset"
cand_01986,2056871773212201220,webhook,JUST IN: Four Senate Republicans joined Democrats to advance a resolution limiting Trump’s war powers in Iran.,,100,100,70,100,35,0,79.25,garbage,archive,"missing_source_lag,missing_asset,off_topic_macro_or_politics"
cand_01997,2056868265750569160,webhook,I wrote a script to chop wood overnight in Ultima Online,,100,100,70,100,20,0,75.5,garbage,archive,"missing_source_lag,missing_asset,low_crypto_relevance"
