candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags
cand_00164,news:1030:d8fd123e52d1e034,2026-05-18T22:31:27Z,2026-05-19 06:31:27 UTC+8,2026-05-18T22:31:27Z,2026-05-19 06:31:27 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-19 06:31:27 UTC+8,2026-05-18T22:31:27Z,2026-05-19 06:31:27 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY | Bitcoinist.com,"HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY | Bitcoinist.com Press Releases Submit a press release Read All Contact us Advertise No Result View All Result Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews All Bitcoin News Altcoins News Price Ethereum Ripple Litecoin EOS NAGA All Altcoin News Tech Blockchain Security FinTech Price Bitcoin Price Ethereum Price Binance Coin Price Litecoin Price Industry Industry News Press Releases How to Buy gift cards/mobile Top Ups with Cryptos What Is Bitcoin? Best Bitcoin Wallet Bitcoin vs Ethereum Why Use Blockchain Technology? Bitcoin Cash ABC vs. Bitcoin Cash SV How to Buy Cryptocurrency How to do Crypto Gambling Crypto Casinos Ethereum Casinos Solana Casinos LiteCoin Casinos DogeCoin Casinos Live Crypto Casinos New Casinos Instant Withdrawal Casinos Cash App Casinos No KYC Casinos VPN Casinos Offshore Casinos Crypto Casinos IT Crypto Casinos ES All Guides Crypto Casinos JP Crypto Casinos SG Crypto Casinos MY Crypto Casinos KR No GAMSTOP Casinos in UK No Cruks Casinos NL Crypto Betting No ID sportsbooks Play Crypto Games Crypto Poker Crypto Slots Crypto Blackjack Crypto Crash Gambling Aviator Sites Plinko Bitcoin Mining Best Bitcoin Brokers Best Bitcoin Forex Brokers How To Earn Bitcoin What is Facebook Libra? Ripple and XRP: The Complete Guide Events Play Games Breaking News: HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews All Bitcoin News Altcoins News Price Ethereum Ripple Litecoin EOS NAGA All Altcoin News Tech Blockchain Security FinTech Price Bitcoin Price Ethereum Price Binance Coin Price Litecoin Price Industry Industry News Press Releases How to Buy gift cards/mobile Top Ups with Cryptos What Is Bitcoin? Best Bitcoin Wallet Bitcoin vs Ethereum Why Use Blockchain Technology? Bitcoin Cash ABC vs. Bitcoin Cash SV How to Buy Cryptocurrency How to do Crypto Gambling Crypto Casinos Ethereum Casinos Solana Casinos LiteCoin Casinos DogeCoin Casinos Live Crypto Casinos New Casinos Instant Withdrawal Casinos Cash App Casinos No KYC Casinos VPN Casinos Offshore Casinos Crypto Casinos IT Crypto Casinos ES All Guides Crypto Casinos JP Crypto Casinos SG Crypto Casinos MY Crypto Casinos KR No GAMSTOP Casinos in UK No Cruks Casinos NL Crypto Betting No ID sportsbooks Play Crypto Games Crypto Poker Crypto Slots Crypto Blackjack Crypto Crash Gambling Aviator Sites Plinko Bitcoin Mining Best Bitcoin Brokers Best Bitcoin Forex Brokers How To Earn Bitcoin What is Facebook Libra? Ripple and XRP: The Complete Guide Events Play Games No Result View All Result Breaking News: HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY HYPE Jumps On Bitwise’s Hyperliquid ETF Move—Galaxy Secures BitLicense In NY by Ronaldo Marquez Last Updated: May 18, 2026 5:31 pm · Posted in Breaking News Ticker Trusted Editorial content, reviewed by leading industry experts and seasoned editors. Ad Disclosure The entire crypto market opened the week on a turbulent note, with Bitcoin (BTC) giving back about 6% over the past seven days. Even with the broader market’s pullback, Hyperliquid’s native token, HYPE, stood out from the competition. HYPE Jumps On Bitwise’s 10% Fee-To-Token Plan One of the key drivers behind the altcoin’s Monday strength came from Bitwise. In a post on X (previously Twitter), the asset manager said it plans to devote 10% of the management fees from its Bitwise Hyperliquid ETF, BHYP, to holding HYPE on its balance sheet. Related Reading: Patrick Witt Teases ‘Breakthrough’ On US Strategic Bitcoin Reserve Bitwise also said the newly launched fund provides investors with indirect exposure to HYPE tokens, along with staking rewards, giving the product a linkage to the token’s broader value proposition rather than simple spot exposure. The result was a noticeable lift in the token’s price action during the session. At the time of writing, the token was hovering near the $50 mark, trading around $46, and edging closer to last year’s all-time highs near $59—roughly 20% away from that peak if momentum continues. The daily chart shows HYPE’s Monday surge near $50. Source: HYPEUSDT on TradingView.com Yet despite these positive developments in the Hyperliquid space, Galaxy Digital’s stock told a different story on the same day. Galaxy’s NYDFS Approval Shares of Galaxy, ticker GLXY, fell by almost 6%, slipping back to around $27.87 to close Monday’s trading session. At the same time, Galaxy also announced an important regulatory milestone earlier on Monday. The company received a BitLicense from the New York State Department of Financial Services (NYDFS), a step that is widely viewed as a sign of expanding institutional access for crypto firms. Related Reading: Analyst Predicts Bitcoin And Ethereum Price For The Rest Of 2026, What To Expect Galaxy said the NYDFS granted GalaxyOne Prime NY, the Galaxy entity designed to serve New York clients, both a BitLicense and a Money Transmission License. In a statement, Galaxy Founder and CEO Mike Novogratz said New York is home to the deepest pool of institutional capital in the country, emphasizing that digital assets are no longer “sitting at the edge” of those allocations. He also noted that Galaxy was built to meet that demand and now can serve New York’s institutions more directly. Featured image created with OpenArt, chart from TradingView.com Editorial Process for bitcoinist is centered on delivering thoroughly researched, accurate, and unbiased content. We uphold strict sourcing standards, and each page undergoes diligent review by our team of top technology experts and seasoned editors. This process ensures the integrity, relevance, and value of our content for our readers. Share Tweet Share Share Sign Up for Our Newsletter! For updates and exclusive offers enter your email. Sign Up I consent to my submitted data being collected and stored. Leave this field empty if you're human: Ronaldo Marquez Follow Ronaldo is a seasoned crypto enthusiast with over four years of experience in the field. He is passionate about exploring the vast and dynamic world of decentralized finance (DeFi) and its practical applications for achieving economic sovereignty. Ronaldo is constantly seeking to expand his knowledge and expertise in the DeFi space, as he believes it holds tremendous potential for transforming the traditional financial landscape. Full Profile Related Posts Hacker Drains $11.58 Million From Verus-Ethereum Bridge 13 hours ago OKX Eyes A 20% Stake In South Korean Exchange — Here’s What It Signals For The Region 3 days ago Hyperliquid (HYPE) Surges 14% As Coinbase And Circle Expand USDC Integration 4 days ago CLARITY Act Clears Senate Banking Committee With Bipartisan Backing—Next Stop: Full Senate 4 days ago Ledger And Consensys Delay US IPO Dreams As Crypto Conditions Turn Unfriendly 5 days ago FOP Targets Key CLARITY Act Provision, Warning It Could Weaken Crypto Enforcement 6 days ago Premium Sponsors Press Releases Best Crypto to Buy Before Exchange Listings? Divine Ray... 3 days ago Binance Moves Toward Autonomous Crypto Trading with Launch... 3 days ago 알트코인 모멘텀 부활… 20% 급등한... 5 days ago Bitcoin oscila tras el rechazo de Trump a propuesta iraní... 1 week ago Divine Ray ICO Off to a Strong Start – Here’s What... 2 weeks ago Bitcoin news portal providing breaking news, guides, price analysis about decentralized digital money & blockchain technology. Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews Altcoins News Price Ethereum Ripple Litecoin EOS Categories Blockchain Security FinTech Technology Trending Breaking News Press Releases How to About Us Advertise Contact us Editorial Policy Privacy Policy © 2026 Bitcoinist.com . All Rights Reserved. Bitcoin News Price Businesses Acceptance Technology Investment Regulation Reviews All Bitcoin News Altcoins News Price Ethereum Ripple Litecoin EOS NAGA All Altcoin News Tech Blockchain Security FinTech Price Bitcoin Price Ethereum Price Binance Coin Price Litecoin Price Industry Industry News Press Releases How to Buy gift cards/mobile Top Ups with Cryptos What Is Bitcoin? Best Bitcoin Wallet Bitcoin vs Ethereum Why Use Blockchain Technology? Bitcoin Cash ABC vs. Bitcoin Cash SV How to Buy Cryptocurrency How to do Crypto Gambling Crypto Casinos Crypto Betting Play Crypto Games Crypto Poker Crypto Slots Crypto Blackjack Crypto Crash Gambling Plinko Bitcoin Mining Best Bitcoin Brokers Best Bitcoin Forex Brokers How To Earn Bitcoin What is Facebook Libra? Ripple and XRP: The Complete Guide Events Play Games Advertise © 2025 Bitcoinist . All Rights Reserved. This website uses cookies. By continuing to use this website you are giving consent to cookies being used. Visit our Privacy Center or Cookie Policy . I Agree",news:bitcoinist,https://bitcoinist.com/hype-jumps-on-bitwises-hyperliquid-etf-move/,BNB,BNBUSDT,BNBUSDT,hack_security,risk,4,multi_asset,low,high,true,,,"multi_asset,market_wide_event"
cand_00165,news:1033:8c3fcc09adc56751,2026-05-18T22:30:27Z,2026-05-19 06:30:27 UTC+8,2026-05-18T22:30:27Z,2026-05-19 06:30:27 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 06:30:27 UTC+8,2026-05-18T22:30:27Z,2026-05-19 06:30:27 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,俄罗斯国防部：执勤防空系统拦截并摧毁了91架乌克兰飞机型无人机,俄罗斯国防部：执勤防空系统拦截并摧毁了91架乌克兰飞机型无人机。,news:jin10,https://www.jin10.com/detail/20260518223027285800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00166,news:1033:0597ec91989800b6,2026-05-18T22:29:15Z,2026-05-19 06:29:15 UTC+8,2026-05-18T22:29:15Z,2026-05-19 06:29:15 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 06:29:15 UTC+8,2026-05-18T22:29:15Z,2026-05-19 06:29:15 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据以色列媒体：以色列总理内塔尼亚胡今晚将举行一系列安全讨论,据以色列媒体：以色列总理内塔尼亚胡今晚将举行一系列安全讨论。,news:jin10,https://www.jin10.com/detail/20260518222915462800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00167,news:1032:56f89591850cf1f8,2026-05-18T22:27:22Z,2026-05-19 06:27:22 UTC+8,2026-05-18T22:27:22Z,2026-05-19 06:27:22 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-19 06:27:22 UTC+8,2026-05-18T22:27:22Z,2026-05-19 06:27:22 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,How Did Anthropic’s Claude AI Help Recover 5 BTC Locked Crypto Wallet for 11 Years?,"Claude AI has helped Bitcoin holder recover 5 BTC from an 11-year locked wallet by finding an old encrypted backup file and guiding decryption.

A Bitcoin holder using the name cprkrn on X said he recovered 5 BTC from a wallet that had been inaccessible for more than 11 years after using Anthropic’s Claude AI to review old computer files and assist with the recovery process.

The recovered Bitcoin was worth close to $400,000 at a Bitcoin price near $79,622. The user said the funds had been locked after he changed a Blockchain.com wallet password years ago and later lost access to the correct credentials.

According to posts shared by cprkrn, the recovery began after he uploaded old college computer files, notes, and wallet-related data to Claude as a final attempt. The AI system reportedly identified an old encrypted wallet backup file among the stored material.

The user said Claude then helped review the recovery workflow using btcrecover, an open-source tool widely used for crypto wallet password recovery. Screenshots posted to X showed Claude analyzing the decryption process and identifying how the tool handled password logic.

The recovery depended on an old mnemonic and password information that the user said he had found in a college notebook. Claude reportedly helped match that information with the old wallet backup, allowing the user to decrypt the file and access the private keys.

The wallet owner said he had tried commercial recovery services before using Claude, paying about $250 per failed attempt. He also said he had tested trillions of password combinations through brute-force methods without success.

In a later post, cprkrn said the recovery effort included searches across two Macs, two external drives, Apple Notes, emails, Twitter direct messages, notebooks, and other old files. He said about 3.5 trillion password attempts were tested through tools such as btcrecover and Hashcat.

The successful method did not involve breaking a seed phrase. Instead, the user said an older wallet backup could be decrypted with a previously known password. Since Bitcoin private keys remain the same even when wallet encryption changes, decrypting the backup allowed access to the same funds.

A post from another crypto user noted that Claude did not “crack” Bitcoin security. The AI assisted in finding and using a local encrypted file that the owner already controlled.

The recovery story drew wide attention on X, gaining millions of views and responses from crypto market figures, wallet companies, and investors. Some users described the case as an example of how AI tools can assist with technical research, file review, and software troubleshooting.

However, the case has also raised security concerns since uploading wallet backups, private keys, seed phrases, or related files to any AI system can expose sensitive financial data. Consequently, crypto users should not share private credentials with online tools unless they fully understand the risks.

The recovery also drew attention because of cprkrn’s reaction online. In one post, he joked that he planned to name his child after Anthropic CEO Dario Amodei after recovering the Bitcoin, which was worth nearly $400,000 at the time.

The incident adds to wider interest in dormant Bitcoin wallets. Many older wallets remain inactive because owners have lost passwords, misplaced seed phrases, or discarded devices. Some recovery cases depend on whether users kept old hard drives, wallet files, notebooks, or cloud backups.

Don’t miss out and join our newsletter to get the latest, well-curated news from the crypto world!

https://coinpaper.com/17119/how-did-anthropic-s-claude-ai-help-recover-5-btc-locked-crypto-wallet-for-11-years",news:coinpaper,https://coinpaper.com/17119/how-did-anthropic-s-claude-ai-help-recover-5-btc-locked-crypto-wallet-for-11-years,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,,,market_wide_event
cand_00168,news:1033:75ca3cccd6ac4b56,2026-05-18T22:24:16Z,2026-05-19 06:24:16 UTC+8,2026-05-18T22:24:16Z,2026-05-19 06:24:16 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 06:24:16 UTC+8,2026-05-18T22:24:16Z,2026-05-19 06:24:16 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，尽管美方在新文件中有了一些变化，但由于美国的贪婪和缺乏现实主义…,据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，尽管美方在新文件中有了一些变化，但由于美国的贪婪和缺乏现实主义，实质性分歧依然存在。伊朗坚决要求美国支付因战争造成的赔偿。伊朗被冻结的资产必须以明确且确凿的方式归还给伊朗人民。,news:jin10,https://www.jin10.com/detail/20260518222416903800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00169,2056500812197843143,2026-05-18T22:22:56Z,2026-05-19 06:22:56 UTC+8,2026-05-18T22:22:56Z,2026-05-19 06:22:56 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 06:22:56 UTC+8,2026-05-18T22:22:56Z,2026-05-19 06:22:56 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"🪱🦠 PRESIDENT TRUMP ADDRESSES EBOLA OUTBREAK

Are you worried? https://t.co/xaHYq7Za09","🪱🦠 PRESIDENT TRUMP ADDRESSES EBOLA OUTBREAK

Are you worried? https://t.co/xaHYq7Za09",webhook,,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00170,news:1033:757960c9999d700f,2026-05-18T22:22:23Z,2026-05-19 06:22:23 UTC+8,2026-05-18T22:22:23Z,2026-05-19 06:22:23 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 06:22:23 UTC+8,2026-05-18T22:22:23Z,2026-05-19 06:22:23 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,2026年全球贸易投资促进峰会在京举行,5月18日，由中国贸促会主办的2026年全球贸易投资促进峰会在北京钓鱼台国宾馆举行。峰会主题为“向新而行链接未来”。国家副主席韩正出席开幕式并致辞。中国贸促会会长任鸿斌主持开幕式，代表与会工商界发布《2026年全球贸易投资促进峰会北京倡议》。《倡议》经与会各国工商界充分沟通协商，达成广泛共识，主要包括五点倡议：一是培育新质生产力，拓展全球经济增长新空间；二是推动产业链供应链开放合作，构建安全稳定高效畅通的全球产业生态；三是以人工智能赋能经贸合作，共筑数智化发展新生态；四是促进服务业与制造业深度融合，引领全球产业提质升级；五是深化全球工商界合作，促进全球可持续发展。,news:jin10,https://www.jin10.com/detail/20260518222223914800.html,,,,hack_security,risk,4,unknown,low,high,true,,,missing_asset
cand_00171,2056500571138568238,2026-05-18T22:21:58Z,2026-05-19 06:21:58 UTC+8,2026-05-18T22:21:58Z,2026-05-19 06:21:58 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 06:21:58 UTC+8,2026-05-18T22:21:58Z,2026-05-19 06:21:58 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"🚨 UPDATE: Prediction market Polymarket shows rising odds of a US–Iran peace deal in 2026, with probabilities climbing to","🚨 UPDATE: Prediction market Polymarket shows rising odds of a US–Iran peace deal in 2026, with probabilities climbing to 68% by year-end. https://t.co/9F85xPZOzc",webhook,,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00172,news:1033:2e6aac8daec79dfe,2026-05-18T22:21:48Z,2026-05-19 06:21:48 UTC+8,2026-05-18T22:21:48Z,2026-05-19 06:21:48 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 06:21:48 UTC+8,2026-05-18T22:21:48Z,2026-05-19 06:21:48 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,赵乐际同格鲁吉亚议长帕普阿什维利会谈,2026年5月18日，全国人大常委会委员长赵乐际在北京人民大会堂同格鲁吉亚议长帕普阿什维利举行会谈。赵乐际指出，中格友好合作具有深厚历史渊源、广泛现实需求和扎实民意基础。双方要继续坚定相互支持，中方感谢格方长期以来在台湾、涉疆、涉藏、涉港、人权等问题上支持中方立场，将一如既往支持格方走人民自主选择、符合本国国情的发展道路，反对外部势力干涉格内政。格鲁吉亚是最早响应和参与共建“一带一路”合作的国家之一，中方愿同格方坚持互利共赢，分享发展机遇，拓展人工智能、数字经济、绿色能源等新兴领域合作，支持更多有实力的中国企业赴格投资兴业。双方要深化人文交流，继续加强教育、文化、旅游和青年等领域合作，促进民心相通。加强多边协作，践行真正的多边主义，密切在联合国等多边框架内的协调配合。,news:jin10,https://www.jin10.com/detail/20260518222148870800.html,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00173,2056500405157163224,2026-05-18T22:21:19Z,2026-05-19 06:21:19 UTC+8,2026-05-18T22:21:19Z,2026-05-19 06:21:19 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 06:21:19 UTC+8,2026-05-18T22:21:19Z,2026-05-19 06:21:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,JUST IN: Looksmaxxer Clavicular’s high-power lawyer reportedly hadn’t foreseen him getting mogged by “Chad” judge. https,JUST IN: Looksmaxxer Clavicular’s high-power lawyer reportedly hadn’t foreseen him getting mogged by “Chad” judge. https://t.co/gpI7COjRSl,webhook,,,,,other,observe,3,unknown,low,high,true,,,"missing_asset,unknown_event_type"
cand_00174,news:1033:bcba72e4528aa3fd,2026-05-18T22:21:17Z,2026-05-19 06:21:17 UTC+8,2026-05-18T22:21:17Z,2026-05-19 06:21:17 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 06:21:17 UTC+8,2026-05-18T22:21:17Z,2026-05-19 06:21:17 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据伊朗塔斯尼姆通讯社：连续表态（共 2 条）,"据伊朗塔斯尼姆通讯社：近期连续发表以下观点：
一、据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，德黑兰不会放弃其关于彻底结束战争的原则立场。
二、据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，伊朗在任何情况下都不会以结束战争来换取核问题让步。",news:jin10,https://www.jin10.com/detail/20260518222003307800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,,,market_wide_event
cand_00175,news:1005:e9a46543667202b0,2026-05-18T22:20:31Z,2026-05-19 06:20:31 UTC+8,2026-05-18T22:20:31Z,2026-05-19 06:20:31 UTC+8,,,,UTC,source_rule:news:cointelegraph,,2026-05-19 06:20:31 UTC+8,2026-05-18T22:20:31Z,2026-05-19 06:20:31 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Galaxy Wins New York BitLicense for Institutional Crypto Services,"Galaxy Wins New York BitLicense for Institutional Crypto Services Ecosystem English News Markets Features Learn Sponsored About LINK $9.59 0.31% TRX $0.356 0.04% BCH $379.71 6.50% DOGE $0.1048 3.87% ZEC $563.84 4.39% ETH $2,133 1.25% BNB $644.31 1.01% SOL $85.43 0.32% HYPE $47.48 3.85% XMR $382.73 2.74% XRP $1.39 1.03% ADA $0.2517 0.30% BTC $77,024 0.87% Written by Sam Bourgi ⁠, Staff Editor. Reviewed by Robert Lakin ⁠, Staff Editor. Written by Sam Bourgi ⁠, Staff Editor. Reviewed by Robert Lakin ⁠, Staff Editor. Galaxy secures New York BitLicense to expand institutional crypto services Latest News Published May 18, 2026 The NYDFS approvals allow GalaxyOne Prime NY to offer trading and financing services to institutional investors in one of the most tightly regulated US crypto markets. Galaxy Digital, a crypto-focused financial services company led by Mike Novogratz, has received a BitLicense and Money Transmission License from the New York State Department of Financial Services (NYDFS), allowing it to expand regulated digital asset services to institutional clients in the state. The company said Monday that the approvals were granted to its subsidiary, GalaxyOne Prime NY, which provides trading and financing services to institutional investors. The licenses extend Galaxy’s regulatory reach into New York , one of the most tightly regulated jurisdictions for cryptocurrency businesses in the United States. In a statement, Novogratz said New York represents the “deepest pool of institutional capital in the country,” and that the approvals will help broaden institutional access to digital assets. Introduced in 2015, New York’s BitLicense is widely considered one of the most difficult regulatory approvals for crypto companies to obtain because it requires extensive compliance controls related to anti-money laundering, cybersecurity, capital reserves and consumer protection. Source: Galaxy As Cointelegraph recently reported , Jack Mallers’ Strike was among the latest high-profile crypto companies to receive approval from the NYDFS, allowing the firm to offer Bitcoin services to residents and businesses in the state. Related: Crypto funds see $1B in outflows as Iran tensions revive risk-off sentiment Galaxy posts Q1 loss as data center business expands The regulatory milestone comes as Galaxy continues to navigate a volatile digital asset market. The company last month reported a net loss of $216 million in the first quarter ended March 31, driven largely by lower digital asset prices, though the result was better than analyst expectations. Gross revenue totaled $10.2 billion for the quarter, down from $12.9 billion in the same period a year earlier. Galaxy’s Q1 2026 financial statement. Source: Galaxy According to its Q1 earnings report, Galaxy expects growth to accelerate beginning in the current quarter as revenue from its data center business increases. Like several other companies in the digital asset industry, Galaxy has expanded beyond cryptocurrency trading and investing into data center infrastructure. The company said future growth will be supported by its Helios Data Center campus in Texas and revenue tied to artificial intelligence and high-performance computing workloads. Related: Galaxy, Sharplink plan $125M institutional DeFi yield fund backed by ETH treasury Cointelegraph is committed to independent, transparent journalism. This news article is produced in accordance with Cointelegraph’s Editorial Policy and aims to provide accurate and timely information. Readers are encouraged to verify information independently. New York New York State BitLicense Regulation More on the subject Odds against rate cuts high as new US Fed chair set for swearing in 1 hour ago Turner Wright Minnesota legalizes crypto custody services for banks, credit unions 6 hours ago Turner Wright UK proposes near-24/7 settlement to prepare markets for tokenization 9 hours ago Zoltan Vardai Odds against rate cuts high as new US Fed chair set for swearing in 1 hour ago Turner Wright Minnesota legalizes crypto custody services for banks, credit unions 6 hours ago Turner Wright UK proposes near-24/7 settlement to prepare markets for tokenization 9 hours ago Zoltan Vardai News Latest News Markets Bitcoin Ethereum Altcoins Blockchain Regulation Sponsored Sponsored Articles Press Releases Research Ecosystem Magazine Accelerator Events Decentralization Guardians LONGITUDE Event About About Cointelegraph Editorial Policy Ads Disclosure Financial Risk Disclaimer Cointelegraph is committed to providing independent, high-quality journalism across the crypto, blockchain, AI, and fintech industries. All news, reviews, and analyses are produced with full journalistic independence and integrity. For more details on our standards and processes, please read our Editorial Policy . © Cointelegraph 2013 - 2026 Terms of Service and Privacy Policy",news:cointelegraph,https://cointelegraph.com/news/galaxy-secures-new-york-bitlicense-institutional-crypto-services?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,ADA,ADAUSDT,ADAUSDT,macro,observe,4,multi_asset,low,high,true,,,"multi_asset,market_wide_event"
